,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,start_date,start_date_local,timezone,utc_offset,Runner
96,0,3159,3159,0,WeightTraining,WeightTraining,,2023-05-02T06:51:43Z,2023-05-02T16:51:43Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
97,4477.1,1545,1568,19.2,Run,Run,0,2023-04-30T22:36:38Z,2023-05-01T08:36:38Z,(GMT+10:00) Australia/Brisbane,36000,Tom
98,0,3403,3403,0,WeightTraining,WeightTraining,,2023-04-28T06:48:27Z,2023-04-28T16:48:27Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
99,10001,3491,3510,44.4,Run,Run,0,2023-04-27T21:15:14Z,2023-04-28T07:15:14Z,(GMT+10:00) Australia/Brisbane,36000,Tom
100,4419,1539,1585,33.6,Run,Run,0,2023-04-26T20:42:33Z,2023-04-27T06:42:33Z,(GMT+10:00) Australia/Brisbane,36000,Tom
101,21215.6,6256,6256,104.8,Run,Run,0,2023-04-22T20:31:06Z,2023-04-23T06:31:06Z,(GMT+10:00) Australia/Brisbane,36000,Tom
102,5964.4,2219,2255,43.3,Run,Run,0,2023-04-19T21:05:38Z,2023-04-20T07:05:38Z,(GMT+10:00) Australia/Brisbane,36000,Tom
103,7609.3,2388,2394,12.1,Run,Run,0,2023-04-18T07:30:14Z,2023-04-18T17:30:14Z,(GMT+10:00) Australia/Brisbane,36000,Tom
104,0,3881,3881,0,WeightTraining,WeightTraining,,2023-04-17T07:01:34Z,2023-04-17T17:01:34Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
105,5480.6,1858,1934,66.2,Run,Run,0,2023-04-16T05:42:12Z,2023-04-16T15:42:12Z,(GMT+10:00) Australia/Brisbane,36000,Tom
106,0,5735,5735,0,WeightTraining,WeightTraining,,2023-04-15T22:36:19Z,2023-04-16T08:36:19Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
107,5000.7,1214,1233,28.3,Run,Run,0,2023-04-14T21:05:34Z,2023-04-15T07:05:34Z,(GMT+10:00) Australia/Brisbane,36000,Tom
108,0,3162,3162,0,WeightTraining,WeightTraining,,2023-04-13T21:26:57Z,2023-04-14T07:26:57Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
109,7100.1,2181,2222,17,Run,Run,0,2023-04-13T07:41:10Z,2023-04-13T17:41:10Z,(GMT+10:00) Australia/Brisbane,36000,Tom
110,0,4361,4361,0,WeightTraining,WeightTraining,,2023-04-12T07:11:25Z,2023-04-12T17:11:25Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
111,5736.4,2242,2377,60.2,Run,Run,0,2023-04-11T21:06:11Z,2023-04-12T07:06:11Z,(GMT+10:00) Australia/Brisbane,36000,Tom
112,12714.5,4583,4646,41.8,Run,Run,0,2023-04-10T21:20:39Z,2023-04-11T07:20:39Z,(GMT+10:00) Australia/Brisbane,36000,Tom
113,0,3282,3282,0,WeightTraining,WeightTraining,,2023-04-09T22:38:48Z,2023-04-10T08:38:48Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
114,5015.1,1294,1298,28.3,Run,Run,0,2023-04-07T21:10:43Z,2023-04-08T07:10:43Z,(GMT+10:00) Australia/Brisbane,36000,Tom
115,9496,3474,3557,29,Run,Run,0,2023-04-07T06:54:55Z,2023-04-07T16:54:55Z,(GMT+10:00) Australia/Brisbane,36000,Tom
116,0,3559,3559,0,WeightTraining,WeightTraining,,2023-04-07T00:33:05Z,2023-04-07T10:33:05Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
117,22253.8,7559,7742,98.4,Run,Run,0,2023-04-05T07:44:57Z,2023-04-05T17:44:57Z,(GMT+10:00) Australia/Brisbane,36000,Tom
118,0,4171,4171,0,WeightTraining,WeightTraining,,2023-04-04T21:32:31Z,2023-04-05T07:32:31Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
119,4354.2,1656,1793,63.5,Run,Run,0,2023-04-03T21:30:00Z,2023-04-04T07:30:00Z,(GMT+10:00) Australia/Brisbane,36000,Tom
120,0,3073,3073,0,WeightTraining,WeightTraining,,2023-04-03T07:49:37Z,2023-04-03T17:49:37Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
121,4562.7,1381,1991,25.7,Run,Run,,2023-04-02T20:20:38Z,2023-04-03T06:20:38Z,(GMT+10:00) Australia/Melbourne,36000,Tom
122,10033.5,3579,3939,69.7,Run,Run,,2023-03-29T21:32:59Z,2023-03-30T07:32:59Z,(GMT+10:00) Australia/Brisbane,36000,Tom
123,0,3494,3494,0,WeightTraining,WeightTraining,,2023-03-29T07:11:28Z,2023-03-29T17:11:28Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
124,11308,4017,4057,34.3,Run,Run,0,2023-03-28T20:55:37Z,2023-03-29T06:55:37Z,(GMT+10:00) Australia/Brisbane,36000,Tom
125,0,1831,1831,0,WeightTraining,WeightTraining,,2023-03-28T07:36:07Z,2023-03-28T17:36:07Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
126,4094.8,1327,1362,15.5,Run,Run,0,2023-03-28T06:50:59Z,2023-03-28T16:50:59Z,(GMT+10:00) Australia/Brisbane,36000,Tom
127,4019.9,1463,1612,4.4,Run,Run,0,2023-03-25T22:58:55Z,2023-03-26T09:58:55Z,(GMT+10:00) Australia/Sydney,39600,Tom
128,6064.4,2268,2298,26.9,Run,Run,0,2023-03-23T21:04:12Z,2023-03-24T07:04:12Z,(GMT+10:00) Australia/Brisbane,36000,Tom
129,18450.7,6463,6812,141.7,Run,Run,0,2023-03-22T07:34:56Z,2023-03-22T17:34:56Z,(GMT+10:00) Australia/Brisbane,36000,Tom
