,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,start_date,start_date_local,timezone,utc_offset,Runner
39,5014.1,1394,1405,16.7,Run,Run,0,2023-06-03T00:08:34Z,2023-06-03T10:08:34Z,(GMT+10:00) Australia/Sydney,36000,Jonny
40,10019,3294,3591,75.9,Run,Run,0,2023-06-01T07:01:15Z,2023-06-01T17:01:15Z,(GMT+10:00) Australia/Sydney,36000,Jonny
41,8727.2,3077,3395,111.7,Run,Run,0,2023-05-30T21:11:34Z,2023-05-31T07:11:34Z,(GMT+10:00) Australia/Melbourne,36000,Jonny
42,21123.7,6912,6977,31,Run,Run,0,2023-05-26T20:39:29Z,2023-05-27T06:39:29Z,(GMT+10:00) Australia/Brisbane,36000,Jonny
43,6525.7,6224,7696,356.5,Hike,Hike,,2023-05-20T01:03:32Z,2023-05-20T11:03:32Z,(GMT+10:00) Australia/Sydney,36000,Jonny
44,10013.2,3230,3349,24.9,Run,Run,0,2023-05-18T21:54:47Z,2023-05-19T07:54:47Z,(GMT+10:00) Australia/Sydney,36000,Jonny
45,10008.2,3118,3280,31.1,Run,Run,0,2023-05-17T07:39:23Z,2023-05-17T17:39:23Z,(GMT+10:00) Australia/Sydney,36000,Jonny
46,6009.8,2181,2410,72.2,Run,Run,0,2023-05-13T22:59:37Z,2023-05-14T08:59:37Z,(GMT+10:00) Australia/Sydney,36000,Jonny
47,11149,3774,4281,112.6,Run,Run,0,2023-05-12T06:28:56Z,2023-05-12T16:28:56Z,(GMT+10:00) Australia/Sydney,36000,Jonny
48,5020.2,1421,1444,40.3,Run,Run,0,2023-05-10T22:17:29Z,2023-05-11T08:17:29Z,(GMT+10:00) Australia/Sydney,36000,Jonny
49,5014.6,1470,1493,34.8,Run,Run,0,2023-05-09T07:31:57Z,2023-05-09T17:31:57Z,(GMT+10:00) Australia/Sydney,36000,Jonny
50,21115,7101,8302,145.3,Run,Run,0,2023-05-05T22:15:38Z,2023-05-06T08:15:38Z,(GMT+10:00) Australia/Sydney,36000,Jonny
51,22004.4,7833,8749,147,Run,Run,0,2023-04-29T23:43:46Z,2023-04-30T09:43:46Z,(GMT+10:00) Australia/Sydney,36000,Jonny
52,7157.9,2306,2679,67.7,Run,Run,0,2023-04-26T07:56:35Z,2023-04-26T17:56:35Z,(GMT+10:00) Australia/Sydney,36000,Jonny
53,16006.9,5683,6424,176.8,Run,Run,0,2023-04-20T08:11:56Z,2023-04-20T18:11:56Z,(GMT+10:00) Australia/Sydney,36000,Jonny
54,15010.7,5076,7100,51.1,Run,Run,0,2023-04-11T07:29:13Z,2023-04-11T17:29:13Z,(GMT+10:00) Australia/Sydney,36000,Jonny
55,8767.8,2970,3325,10.5,Run,Run,0,2023-04-07T19:59:46Z,2023-04-08T07:59:46Z,(GMT+12:00) Pacific/Auckland,43200,Jonny
56,1410,514,690,46.4,Run,Run,0,2023-04-02T03:18:30Z,2023-04-02T13:18:30Z,(GMT+10:00) Australia/Sydney,36000,Jonny
57,5020.8,1467,1684,15.9,Run,Run,0,2023-04-02T02:43:05Z,2023-04-02T12:43:05Z,(GMT+10:00) Australia/Sydney,36000,Jonny
58,6085.4,1935,2375,23.6,Run,Run,0,2023-03-27T08:06:43Z,2023-03-27T19:06:43Z,(GMT+10:00) Australia/Sydney,39600,Jonny
59,7022.5,2352,2615,30.7,Run,Run,0,2023-03-22T07:22:00Z,2023-03-22T18:22:00Z,(GMT+10:00) Australia/Sydney,39600,Jonny
60,10001.7,3457,3844,61.8,Run,Run,0,2023-03-21T08:03:24Z,2023-03-21T19:03:24Z,(GMT+10:00) Australia/Sydney,39600,Jonny
61,5008.5,1644,1657,14.7,Run,Run,0,2023-03-15T06:46:04Z,2023-03-15T17:46:04Z,(GMT+10:00) Australia/Sydney,39600,Jonny
62,5002.7,1703,1857,5.4,Run,Run,0,2023-03-08T20:54:25Z,2023-03-09T07:54:25Z,(GMT+10:00) Australia/Sydney,39600,Jonny
63,5007.3,1786,1893,6,Run,Run,0,2023-03-01T20:35:11Z,2023-03-02T07:35:11Z,(GMT+10:00) Australia/Sydney,39600,Jonny
64,6007.4,1892,2028,35,Run,Run,0,2023-02-28T08:35:14Z,2023-02-28T19:35:14Z,(GMT+10:00) Australia/Sydney,39600,Jonny
65,5000.1,1864,2368,12.6,Run,Run,0,2023-02-23T20:32:21Z,2023-02-24T07:32:21Z,(GMT+10:00) Australia/Sydney,39600,Jonny
66,5004.5,1491,1540,3.1,Run,Run,0,2023-02-21T06:07:47Z,2023-02-21T17:07:47Z,(GMT+10:00) Australia/Sydney,39600,Jonny
67,3154.9,2912,4388,84.6,Walk,Walk,,2023-02-18T01:21:24Z,2023-02-18T12:21:24Z,(GMT+10:00) Australia/Sydney,39600,Jonny
68,5020.9,1601,1641,14.1,Run,Run,0,2023-02-13T06:27:15Z,2023-02-13T17:27:15Z,(GMT+10:00) Australia/Sydney,39600,Jonny
