,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,start_date,start_date_local,timezone,utc_offset,Runner
55,3005.9,877,877,11,Run,Run,3,2022-04-18T16:04:55Z,2022-04-18T17:04:55Z,(GMT+00:00) Europe/London,3600,Jack
56,3021.4,721,857,11.3,Run,Run,3,2022-04-18T15:49:20Z,2022-04-18T16:49:20Z,(GMT+00:00) Europe/London,3600,Jack
57,6007.1,1612,1629,26.8,Run,Run,3,2022-04-16T10:06:20Z,2022-04-16T11:06:20Z,(GMT+00:00) Europe/London,3600,Jack
58,3300.2,857,857,3.1,Run,Run,0,2022-04-15T10:46:21Z,2022-04-15T11:46:21Z,(GMT+00:00) Europe/London,3600,Jack
59,6594.3,1829,1829,49.5,Run,Run,0,2022-04-14T16:54:05Z,2022-04-14T17:54:05Z,(GMT+00:00) Europe/London,3600,Jack
60,6004.6,1611,1611,29.3,Run,Run,0,2021-11-19T11:26:42Z,2021-11-19T11:26:42Z,(GMT+00:00) Europe/London,0,Jack
61,6003.8,1668,1675,30.1,Run,Run,0,2021-11-10T09:51:47Z,2021-11-10T09:51:47Z,(GMT+00:00) Europe/London,0,Jack
62,5870.3,1522,1655,30.1,Run,Run,0,2021-08-28T13:42:29Z,2021-08-28T14:42:29Z,(GMT+00:00) Europe/London,3600,Jack
63,6006.6,1643,1643,29.8,Run,Run,0,2021-08-22T16:06:59Z,2021-08-22T17:06:59Z,(GMT+00:00) Europe/London,3600,Jack
64,7199,2540,2698,147.5,Run,Run,0,2021-08-10T08:06:00Z,2021-08-10T09:06:00Z,(GMT+00:00) Europe/London,3600,Jack
65,4422.5,1264,1521,81.9,Run,Run,0,2021-08-09T07:48:16Z,2021-08-09T08:48:16Z,(GMT+00:00) Europe/London,3600,Jack
66,5734.4,1649,1667,21.3,Run,Run,0,2021-07-20T18:01:43Z,2021-07-20T19:01:43Z,(GMT+00:00) Europe/London,3600,Jack
67,10426.6,3046,3046,37.4,Run,Run,0,2021-06-06T07:38:23Z,2021-06-06T08:38:23Z,(GMT+00:00) Europe/London,3600,Jack
68,5901,1582,1610,29.9,Run,Run,0,2021-04-29T17:23:49Z,2021-04-29T18:23:49Z,(GMT+00:00) Europe/London,3600,Jack
69,5000,1375,1375,0,Run,Run,,2021-04-28T17:00:00Z,2021-04-28T18:00:00Z,(GMT+00:00) Europe/London,3600,Jack
70,7202.6,2025,2025,30,Run,Run,0,2021-04-23T15:29:00Z,2021-04-23T16:29:00Z,(GMT+00:00) Europe/London,3600,Jack
71,4000.6,1126,1159,17.9,Run,Run,0,2021-04-22T06:58:41Z,2021-04-22T07:58:41Z,(GMT+00:00) Europe/London,3600,Jack
72,5602.8,1810,1869,26.9,Run,Run,0,2021-04-16T06:54:47Z,2021-04-16T07:54:47Z,(GMT+00:00) Europe/London,3600,Jack
73,5000.4,1235,1611,21.1,Run,Run,0,2021-04-09T16:15:15Z,2021-04-09T17:15:15Z,(GMT+00:00) Europe/London,3600,Jack
74,4002.8,1062,1062,19.9,Run,Run,0,2021-04-06T17:48:38Z,2021-04-06T18:48:38Z,(GMT+00:00) Europe/London,3600,Jack
75,7008.5,1963,1971,24.5,Run,Run,0,2021-03-31T16:51:40Z,2021-03-31T17:51:40Z,(GMT+00:00) Europe/London,3600,Jack
76,3456.6,1035,1086,22.5,Run,Run,0,2021-02-03T07:42:42Z,2021-02-03T07:42:42Z,(GMT+00:00) Europe/London,0,Jack
77,3968.9,1188,1286,23.1,Run,Run,0,2021-02-02T07:26:02Z,2021-02-02T07:26:02Z,(GMT+00:00) Europe/London,0,Jack
78,4195.7,1190,1267,22.3,Run,Run,0,2021-01-30T11:59:54Z,2021-01-30T11:59:54Z,(GMT+00:00) Europe/London,0,Jack
79,6713.4,1982,2259,21.6,Run,Run,0,2021-01-09T12:07:04Z,2021-01-09T12:07:04Z,(GMT+00:00) Europe/London,0,Jack
80,12609.4,3983,3983,58.8,Run,Run,0,2021-01-03T12:34:08Z,2021-01-03T12:34:08Z,(GMT+00:00) Europe/London,0,Jack
81,7051.3,2081,2081,31.9,Run,Run,0,2020-12-22T10:21:24Z,2020-12-22T10:21:24Z,(GMT+00:00) Europe/London,0,Jack
82,10294.8,3159,3159,37.4,Run,Run,0,2020-12-20T10:01:09Z,2020-12-20T10:01:09Z,(GMT+00:00) Europe/London,0,Jack
83,5868.2,1761,1821,25.1,Run,Run,0,2020-11-08T14:12:44Z,2020-11-08T14:12:44Z,(GMT+00:00) Europe/London,0,Jack
84,2950.5,719,719,29.8,Run,Run,0,2020-09-21T17:27:39Z,2020-09-21T18:27:39Z,(GMT+00:00) Europe/London,3600,Jack
85,5700,1546,1546,57.2,Run,Run,0,2020-09-17T17:40:42Z,2020-09-17T18:40:42Z,(GMT+00:00) Europe/London,3600,Jack
86,8489.1,2371,2371,84.7,Run,Run,0,2020-09-16T17:19:15Z,2020-09-16T18:19:15Z,(GMT+00:00) Europe/London,3600,Jack
87,8515.8,2352,2352,85.1,Run,Run,0,2020-09-02T18:10:53Z,2020-09-02T19:10:53Z,(GMT+00:00) Europe/London,3600,Jack
88,1500,450,450,0,Run,Run,0,2020-08-23T16:35:40Z,2020-08-23T17:35:40Z,(GMT+00:00) Europe/London,3600,Jack
89,5952,1647,1647,57.3,Run,Run,0,2020-08-11T18:36:31Z,2020-08-11T19:36:31Z,(GMT+00:00) Europe/London,3600,Jack
90,8835.9,2552,2552,84.8,Run,Run,0,2020-08-10T18:24:08Z,2020-08-10T19:24:08Z,(GMT+00:00) Europe/London,3600,Jack
